dataset,session_id,model_split,feature_set,transform_method,transform_scope,transform_suffix,tensor_relative_path,source_novice_tensor_relative_path,source_expert_tensor_relative_path,role_order,n_features_per_role,n_features,aligned_len,role_frame_count_diff,novice_target_valid_count,expert_target_valid_count,metadata_json
noxij,102,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/102/102.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/102/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/102/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,25900,0,25900,25900,"{""expert"": {""aligned_len"": ""25900"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""17"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""102"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/102/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""25917"", ""target_nan_count"": ""0"", ""target_valid_count"": ""25900"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""25900"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""17"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""102"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/102/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""25917"", ""target_nan_count"": ""0"", ""target_valid_count"": ""25900"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,103,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/103/103.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/103/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/103/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,22450,0,22450,22450,"{""expert"": {""aligned_len"": ""22450"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""25"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""103"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/103/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22475"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22450"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""22450"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""25"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""103"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/103/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22475"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22450"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,104,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/104/104.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/104/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/104/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,22075,0,22075,22075,"{""expert"": {""aligned_len"": ""22075"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""24"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""104"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/104/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22099"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22075"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""22075"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""24"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""104"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/104/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22099"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22075"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,105,val_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/105/105.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/105/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/105/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,20625,0,20625,20625,"{""expert"": {""aligned_len"": ""20625"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""9"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""105"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/105/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""20634"", ""target_nan_count"": ""0"", ""target_valid_count"": ""20625"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""20625"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""9"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""105"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/105/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""20634"", ""target_nan_count"": ""0"", ""target_valid_count"": ""20625"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,106,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/106/106.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/106/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/106/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,21875,0,21875,21875,"{""expert"": {""aligned_len"": ""21875"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""21"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""106"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/106/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""21896"", ""target_nan_count"": ""0"", ""target_valid_count"": ""21875"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""21875"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""21"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""106"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/106/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""21896"", ""target_nan_count"": ""0"", ""target_valid_count"": ""21875"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,107,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/107/107.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/107/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/107/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,16375,0,16375,16375,"{""expert"": {""aligned_len"": ""16375"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""7"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""107"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/107/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""16382"", ""target_nan_count"": ""0"", ""target_valid_count"": ""16375"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""16375"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""7"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""107"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/107/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""16382"", ""target_nan_count"": ""0"", ""target_valid_count"": ""16375"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,108,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/108/108.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/108/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/108/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,16100,0,16100,16100,"{""expert"": {""aligned_len"": ""16100"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""6"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""108"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/108/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""16106"", ""target_nan_count"": ""0"", ""target_valid_count"": ""16100"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""16100"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""6"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""108"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/108/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""16106"", ""target_nan_count"": ""0"", ""target_valid_count"": ""16100"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,109,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/109/109.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/109/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/109/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,23150,0,23150,23150,"{""expert"": {""aligned_len"": ""23150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""8"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""109"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/109/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""23158"", ""target_nan_count"": ""0"", ""target_valid_count"": ""23150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""23150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""8"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""109"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/109/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""23158"", ""target_nan_count"": ""0"", ""target_valid_count"": ""23150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,110,val_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/110/110.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/110/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/110/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,22150,0,22150,22150,"{""expert"": {""aligned_len"": ""22150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""17"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""110"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/110/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22167"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""22150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""17"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""110"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/110/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22167"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,111,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/111/111.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/111/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/111/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,26450,0,26450,26450,"{""expert"": {""aligned_len"": ""26450"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""6"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""111"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/111/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""26456"", ""target_nan_count"": ""0"", ""target_valid_count"": ""26450"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""26450"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""6"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""111"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/111/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""26456"", ""target_nan_count"": ""0"", ""target_valid_count"": ""26450"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
