split,session_id,task,label,run_id,start_idx,end_idx,length_frames,length_seconds,prev_label,next_label
train-cc,061,task_engagement,aimless,37,29631,30659,1029,34.30000000,noplay,noplay
train-cc,061,task_engagement,noplay,38,30660,31828,1169,38.96666667,aimless,aimless
train-cc,061,task_engagement,aimless,39,31829,36386,4558,151.93333333,noplay,goaloriented
train-cc,061,task_engagement,goaloriented,40,36387,36813,427,14.23333333,aimless,noplay
train-cc,061,task_engagement,noplay,41,36814,37150,337,11.23333333,goaloriented,aimless
train-cc,061,task_engagement,aimless,42,37151,37770,620,20.66666667,noplay,noplay
train-cc,061,task_engagement,noplay,43,37771,37868,98,3.26666667,aimless,aimless
train-cc,061,task_engagement,aimless,44,37869,43826,5958,198.60000000,noplay,noplay
train-cc,061,task_engagement,noplay,45,43827,43833,7,0.23333333,aimless,aimless
train-cc,061,task_engagement,aimless,46,43834,44524,691,23.03333333,noplay,noplay
train-cc,061,task_engagement,noplay,47,44525,44558,34,1.13333333,aimless,aimless
train-cc,061,task_engagement,aimless,48,44559,44601,43,1.43333333,noplay,goaloriented
train-cc,061,task_engagement,goaloriented,49,44602,45689,1088,36.26666667,aimless,noplay
train-cc,061,task_engagement,noplay,50,45690,45882,193,6.43333333,goaloriented,goaloriented
train-cc,061,task_engagement,goaloriented,51,45883,48219,2337,77.90000000,noplay,noplay
train-cc,061,task_engagement,noplay,52,48220,48254,35,1.16666667,goaloriented,aimless
train-cc,061,task_engagement,aimless,53,48255,48803,549,18.30000000,noplay,goaloriented
train-cc,061,task_engagement,goaloriented,54,48804,49088,285,9.50000000,aimless,aimless
train-cc,061,task_engagement,aimless,55,49089,52026,2938,97.93333333,goaloriented,<END>
train-cc,061,social_engagement,solitary,0,0,1094,1095,36.50000000,<START>,parallel
train-cc,061,social_engagement,parallel,1,1095,1564,470,15.66666667,solitary,cooperative
train-cc,061,social_engagement,cooperative,2,1565,14020,12456,415.20000000,parallel,parallel
train-cc,061,social_engagement,parallel,3,14021,28919,14899,496.63333333,cooperative,cooperative
train-cc,061,social_engagement,cooperative,4,28920,32163,3244,108.13333333,parallel,parallel
train-cc,061,social_engagement,parallel,5,32164,38427,6264,208.80000000,cooperative,cooperative
train-cc,061,social_engagement,cooperative,6,38428,41421,2994,99.80000000,parallel,parallel
train-cc,061,social_engagement,parallel,7,41422,47558,6137,204.56666667,cooperative,cooperative
train-cc,061,social_engagement,cooperative,8,47559,52026,4468,148.93333333,parallel,<END>
train-cr,004,task_engagement,noplay,0,0,449,450,15.00000000,<START>,aimless
train-cr,004,task_engagement,aimless,1,450,2330,1881,62.70000000,noplay,goaloriented
train-cr,004,task_engagement,goaloriented,2,2331,5566,3236,107.86666667,aimless,aimless
train-cr,004,task_engagement,aimless,3,5567,5856,290,9.66666667,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,4,5857,14138,8282,276.06666667,aimless,adultseeking
train-cr,004,task_engagement,adultseeking,5,14139,14314,176,5.86666667,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,6,14315,15607,1293,43.10000000,adultseeking,adultseeking
train-cr,004,task_engagement,adultseeking,7,15608,15952,345,11.50000000,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,8,15953,16118,166,5.53333333,adultseeking,adultseeking
train-cr,004,task_engagement,adultseeking,9,16119,16422,304,10.13333333,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,10,16423,18422,2000,66.66666667,adultseeking,adultseeking
train-cr,004,task_engagement,adultseeking,11,18423,18762,340,11.33333333,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,12,18763,20926,2164,72.13333333,adultseeking,adultseeking
train-cr,004,task_engagement,adultseeking,13,20927,21137,211,7.03333333,goaloriented,goaloriented
train-cr,004,task_engagement,goaloriented,14,21138,23365,2228,74.26666667,adultseeking,aimless
train-cr,004,task_engagement,aimless,15,23366,24301,936,31.20000000,goaloriented,noplay
train-cr,004,task_engagement,noplay,16,24302,24689,388,12.93333333,aimless,goaloriented
train-cr,004,task_engagement,goaloriented,17,24690,27994,3305,110.16666667,noplay,noplay
train-cr,004,task_engagement,noplay,18,27995,28277,283,9.43333333,goaloriented,adultseeking
train-cr,004,task_engagement,adultseeking,19,28278,28530,253,8.43333333,noplay,<END>
train-cr,004,social_engagement,solitary,0,0,3484,3485,116.16666667,<START>,parallel
train-cr,004,social_engagement,parallel,1,3485,22763,19279,642.63333333,solitary,onlooker
train-cr,004,social_engagement,onlooker,2,22764,23099,336,11.20000000,parallel,parallel
train-cr,004,social_engagement,parallel,3,23100,28082,4983,166.10000000,onlooker,onlooker
train-cr,004,social_engagement,onlooker,4,28083,28530,448,14.93333333,parallel,<END>
train-cr,023,task_engagement,noplay,0,0,431,432,14.40000000,<START>,adultseeking
train-cr,023,task_engagement,adultseeking,1,432,1249,818,27.26666667,noplay,goaloriented
train-cr,023,task_engagement,goaloriented,2,1250,2433,1184,39.46666667,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,3,2434,2684,251,8.36666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,4,2685,3314,630,21.00000000,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,5,3315,3987,673,22.43333333,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,6,3988,4355,368,12.26666667,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,7,4356,4558,203,6.76666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,8,4559,5669,1111,37.03333333,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,9,5670,6097,428,14.26666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,10,6098,6695,598,19.93333333,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,11,6696,6998,303,10.10000000,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,12,6999,7325,327,10.90000000,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,13,7326,7777,452,15.06666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,14,7778,9181,1404,46.80000000,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,15,9182,9394,213,7.10000000,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,16,9395,10154,760,25.33333333,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,17,10155,10711,557,18.56666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,18,10712,11822,1111,37.03333333,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,19,11823,12583,761,25.36666667,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,20,12584,12938,355,11.83333333,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,21,12939,13161,223,7.43333333,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,22,13162,14375,1214,40.46666667,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,23,14376,14531,156,5.20000000,goaloriented,goaloriented
train-cr,023,task_engagement,goaloriented,24,14532,15493,962,32.06666667,adultseeking,adultseeking
train-cr,023,task_engagement,adultseeking,25,15494,16307,814,27.13333333,goaloriented,<END>
train-cr,023,social_engagement,solitary,0,0,1067,1068,35.60000000,<START>,parallel
train-cr,023,social_engagement,parallel,1,1068,1292,225,7.50000000,solitary,onlooker
train-cr,023,social_engagement,onlooker,2,1293,1378,86,2.86666667,parallel,parallel
train-cr,023,social_engagement,parallel,3,1379,1685,307,10.23333333,onlooker,onlooker
train-cr,023,social_engagement,onlooker,4,1686,1840,155,5.16666667,parallel,parallel
train-cr,023,social_engagement,parallel,5,1841,5771,3931,131.03333333,onlooker,onlooker
train-cr,023,social_engagement,onlooker,6,5772,6935,1164,38.80000000,parallel,parallel
train-cr,023,social_engagement,parallel,7,6936,16307,9372,312.40000000,onlooker,<END>
train-cr,032,task_engagement,noplay,0,0,3138,3139,104.63333333,<START>,goaloriented
train-cr,032,task_engagement,goaloriented,1,3139,7909,4771,159.03333333,noplay,noplay
train-cr,032,task_engagement,noplay,2,7910,9383,1474,49.13333333,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,3,9384,12105,2722,90.73333333,noplay,noplay
train-cr,032,task_engagement,noplay,4,12106,12521,416,13.86666667,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,5,12522,17262,4741,158.03333333,noplay,noplay
train-cr,032,task_engagement,noplay,6,17263,17765,503,16.76666667,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,7,17766,18931,1166,38.86666667,noplay,noplay
train-cr,032,task_engagement,noplay,8,18932,19032,101,3.36666667,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,9,19033,19065,33,1.10000000,noplay,noplay
train-cr,032,task_engagement,noplay,10,19066,19468,403,13.43333333,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,11,19469,21245,1777,59.23333333,noplay,noplay
train-cr,032,task_engagement,noplay,12,21246,21300,55,1.83333333,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,13,21301,21473,173,5.76666667,noplay,noplay
train-cr,032,task_engagement,noplay,14,21474,21522,49,1.63333333,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,15,21523,22663,1141,38.03333333,noplay,noplay
train-cr,032,task_engagement,noplay,16,22664,22697,34,1.13333333,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,17,22698,23286,589,19.63333333,noplay,noplay
train-cr,032,task_engagement,noplay,18,23287,23595,309,10.30000000,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,19,23596,23755,160,5.33333333,noplay,noplay
train-cr,032,task_engagement,noplay,20,23756,23847,92,3.06666667,goaloriented,goaloriented
train-cr,032,task_engagement,goaloriented,21,23848,23904,57,1.90000000,noplay,aimless
train-cr,032,task_engagement,aimless,22,23905,24156,252,8.40000000,goaloriented,noplay
train-cr,032,task_engagement,noplay,23,24157,24227,71,2.36666667,aimless,aimless
train-cr,032,task_engagement,aimless,24,24228,24291,64,2.13333333,noplay,noplay
train-cr,032,task_engagement,noplay,25,24292,24357,66,2.20000000,aimless,aimless
train-cr,032,task_engagement,aimless,26,24358,24426,69,2.30000000,noplay,noplay
train-cr,032,task_engagement,noplay,27,24427,24473,47,1.56666667,aimless,aimless
train-cr,032,task_engagement,aimless,28,24474,24870,397,13.23333333,noplay,goaloriented
train-cr,032,task_engagement,goaloriented,29,24871,25143,273,9.10000000,aimless,adultseeking
train-cr,032,task_engagement,adultseeking,30,25144,25234,91,3.03333333,goaloriented,noplay
train-cr,032,task_engagement,noplay,31,25235,25258,24,0.80000000,adultseeking,adultseeking
train-cr,032,task_engagement,adultseeking,32,25259,25414,156,5.20000000,noplay,noplay
train-cr,032,task_engagement,noplay,33,25415,25490,76,2.53333333,adultseeking,<END>
train-cr,032,social_engagement,solitary,0,0,154,155,5.16666667,<START>,onlooker
train-cr,032,social_engagement,onlooker,1,155,3082,2928,97.60000000,solitary,solitary
train-cr,032,social_engagement,solitary,2,3083,6750,3668,122.26666667,onlooker,onlooker
train-cr,032,social_engagement,onlooker,3,6751,6833,83,2.76666667,solitary,solitary
train-cr,032,social_engagement,solitary,4,6834,7109,276,9.20000000,onlooker,onlooker
train-cr,032,social_engagement,onlooker,5,7110,7302,193,6.43333333,solitary,solitary
train-cr,032,social_engagement,solitary,6,7303,7561,259,8.63333333,onlooker,associative
train-cr,032,social_engagement,associative,7,7562,7573,12,0.40000000,solitary,parallel
train-cr,032,social_engagement,parallel,8,7574,8088,515,17.16666667,associative,associative
train-cr,032,social_engagement,associative,9,8089,8127,39,1.30000000,parallel,parallel
train-cr,032,social_engagement,parallel,10,8128,8315,188,6.26666667,associative,solitary
train-cr,032,social_engagement,solitary,11,8316,12336,4021,134.03333333,parallel,parallel
train-cr,032,social_engagement,parallel,12,12337,12352,16,0.53333333,solitary,solitary
train-cr,032,social_engagement,solitary,13,12353,20532,8180,272.66666667,parallel,onlooker
train-cr,032,social_engagement,onlooker,14,20533,20591,59,1.96666667,solitary,solitary
train-cr,032,social_engagement,solitary,15,20592,21485,894,29.80000000,onlooker,onlooker
train-cr,032,social_engagement,onlooker,16,21486,21534,49,1.63333333,solitary,solitary
train-cr,032,social_engagement,solitary,17,21535,25490,3956,131.86666667,onlooker,<END>
train-cr,045,task_engagement,noplay,0,0,2263,2264,75.46666667,<START>,aimless
train-cr,045,task_engagement,aimless,1,2264,4699,2436,81.20000000,noplay,goaloriented
train-cr,045,task_engagement,goaloriented,2,4700,16976,12277,409.23333333,aimless,aimless
train-cr,045,task_engagement,aimless,3,16977,17768,792,26.40000000,goaloriented,goaloriented
train-cr,045,task_engagement,goaloriented,4,17769,27274,9506,316.86666667,aimless,adultseeking
train-cr,045,task_engagement,adultseeking,5,27275,27633,359,11.96666667,goaloriented,goaloriented
train-cr,045,task_engagement,goaloriented,6,27634,27927,294,9.80000000,adultseeking,aimless
train-cr,045,task_engagement,aimless,7,27928,28305,378,12.60000000,goaloriented,goaloriented
train-cr,045,task_engagement,goaloriented,8,28306,29013,708,23.60000000,aimless,aimless
train-cr,045,task_engagement,aimless,9,29014,29225,212,7.06666667,goaloriented,goaloriented
train-cr,045,task_engagement,goaloriented,10,29226,30313,1088,36.26666667,aimless,aimless
train-cr,045,task_engagement,aimless,11,30314,30561,248,8.26666667,goaloriented,goaloriented
train-cr,045,task_engagement,goaloriented,12,30562,33904,3343,111.43333333,aimless,aimless
train-cr,045,task_engagement,aimless,13,33905,35006,1102,36.73333333,goaloriented,<END>
train-cr,045,social_engagement,solitary,0,0,2278,2279,75.96666667,<START>,parallel
train-cr,045,social_engagement,parallel,1,2279,12503,10225,340.83333333,solitary,associative
train-cr,045,social_engagement,associative,2,12504,12603,100,3.33333333,parallel,parallel
train-cr,045,social_engagement,parallel,3,12604,17201,4598,153.26666667,associative,onlooker
train-cr,045,social_engagement,onlooker,4,17202,17386,185,6.16666667,parallel,parallel
train-cr,045,social_engagement,parallel,5,17387,35006,17620,587.33333333,onlooker,<END>
train-cr,047,task_engagement,noplay,0,0,2589,2590,86.33333333,<START>,goaloriented
train-cr,047,task_engagement,goaloriented,1,2590,3270,681,22.70000000,noplay,noplay
train-cr,047,task_engagement,noplay,2,3271,4056,786,26.20000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,3,4057,4351,295,9.83333333,noplay,noplay
train-cr,047,task_engagement,noplay,4,4352,4408,57,1.90000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,5,4409,4548,140,4.66666667,noplay,noplay
train-cr,047,task_engagement,noplay,6,4549,4915,367,12.23333333,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,7,4916,5115,200,6.66666667,noplay,noplay
train-cr,047,task_engagement,noplay,8,5116,5243,128,4.26666667,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,9,5244,5511,268,8.93333333,noplay,noplay
train-cr,047,task_engagement,noplay,10,5512,5643,132,4.40000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,11,5644,5755,112,3.73333333,noplay,noplay
train-cr,047,task_engagement,noplay,12,5756,5863,108,3.60000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,13,5864,9102,3239,107.96666667,noplay,noplay
train-cr,047,task_engagement,noplay,14,9103,9414,312,10.40000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,15,9415,11176,1762,58.73333333,noplay,noplay
train-cr,047,task_engagement,noplay,16,11177,11592,416,13.86666667,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,17,11593,14277,2685,89.50000000,noplay,noplay
train-cr,047,task_engagement,noplay,18,14278,14649,372,12.40000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,19,14650,16228,1579,52.63333333,noplay,noplay
train-cr,047,task_engagement,noplay,20,16229,16714,486,16.20000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,21,16715,17212,498,16.60000000,noplay,noplay
train-cr,047,task_engagement,noplay,22,17213,17293,81,2.70000000,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,23,17294,19909,2616,87.20000000,noplay,noplay
train-cr,047,task_engagement,noplay,24,19910,20454,545,18.16666667,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,25,20455,21269,815,27.16666667,noplay,noplay
train-cr,047,task_engagement,noplay,26,21270,21909,640,21.33333333,goaloriented,aimless
train-cr,047,task_engagement,aimless,27,21910,22015,106,3.53333333,noplay,noplay
train-cr,047,task_engagement,noplay,28,22016,22623,608,20.26666667,aimless,aimless
train-cr,047,task_engagement,aimless,29,22624,23157,534,17.80000000,noplay,goaloriented
train-cr,047,task_engagement,goaloriented,30,23158,23951,794,26.46666667,aimless,noplay
train-cr,047,task_engagement,noplay,31,23952,24270,319,10.63333333,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,32,24271,24724,454,15.13333333,noplay,noplay
train-cr,047,task_engagement,noplay,33,24725,25224,500,16.66666667,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,34,25225,28859,3635,121.16666667,noplay,noplay
train-cr,047,task_engagement,noplay,35,28860,28864,5,0.16666667,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,36,28865,28914,50,1.66666667,noplay,noplay
train-cr,047,task_engagement,noplay,37,28915,29239,325,10.83333333,goaloriented,goaloriented
train-cr,047,task_engagement,goaloriented,38,29240,30225,986,32.86666667,noplay,noplay
train-cr,047,task_engagement,noplay,39,30226,31598,1373,45.76666667,goaloriented,<END>
train-cr,047,social_engagement,solitary,0,0,2628,2629,87.63333333,<START>,parallel
train-cr,047,social_engagement,parallel,1,2629,3592,964,32.13333333,solitary,onlooker
train-cr,047,social_engagement,onlooker,2,3593,4101,509,16.96666667,parallel,parallel
train-cr,047,social_engagement,parallel,3,4102,22623,18522,617.40000000,onlooker,associative
train-cr,047,social_engagement,associative,4,22624,23184,561,18.70000000,parallel,parallel
train-cr,047,social_engagement,parallel,5,23185,31598,8414,280.46666667,associative,<END>
train-cr,048,task_engagement,noplay,0,0,1495,1496,49.86666667,<START>,goaloriented
train-cr,048,task_engagement,goaloriented,1,1496,2105,610,20.33333333,noplay,noplay
train-cr,048,task_engagement,noplay,2,2106,2158,53,1.76666667,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,3,2159,3293,1135,37.83333333,noplay,noplay
train-cr,048,task_engagement,noplay,4,3294,3326,33,1.10000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,5,3327,3554,228,7.60000000,noplay,noplay
train-cr,048,task_engagement,noplay,6,3555,3755,201,6.70000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,7,3756,4761,1006,33.53333333,noplay,noplay
train-cr,048,task_engagement,noplay,8,4762,4942,181,6.03333333,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,9,4943,5470,528,17.60000000,noplay,noplay
train-cr,048,task_engagement,noplay,10,5471,5531,61,2.03333333,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,11,5532,5729,198,6.60000000,noplay,noplay
train-cr,048,task_engagement,noplay,12,5730,5973,244,8.13333333,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,13,5974,6151,178,5.93333333,noplay,noplay
train-cr,048,task_engagement,noplay,14,6152,6634,483,16.10000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,15,6635,7039,405,13.50000000,noplay,noplay
train-cr,048,task_engagement,noplay,16,7040,7295,256,8.53333333,goaloriented,aimless
train-cr,048,task_engagement,aimless,17,7296,7355,60,2.00000000,noplay,goaloriented
train-cr,048,task_engagement,goaloriented,18,7356,9087,1732,57.73333333,aimless,noplay
train-cr,048,task_engagement,noplay,19,9088,9411,324,10.80000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,20,9412,9494,83,2.76666667,noplay,noplay
train-cr,048,task_engagement,noplay,21,9495,9837,343,11.43333333,goaloriented,aimless
train-cr,048,task_engagement,aimless,22,9838,9995,158,5.26666667,noplay,goaloriented
train-cr,048,task_engagement,goaloriented,23,9996,11353,1358,45.26666667,aimless,noplay
train-cr,048,task_engagement,noplay,24,11354,11462,109,3.63333333,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,25,11463,11781,319,10.63333333,noplay,noplay
train-cr,048,task_engagement,noplay,26,11782,11941,160,5.33333333,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,27,11942,12064,123,4.10000000,noplay,noplay
train-cr,048,task_engagement,noplay,28,12065,12220,156,5.20000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,29,12221,12394,174,5.80000000,noplay,adultseeking
train-cr,048,task_engagement,adultseeking,30,12395,12490,96,3.20000000,goaloriented,noplay
train-cr,048,task_engagement,noplay,31,12491,13249,759,25.30000000,adultseeking,goaloriented
train-cr,048,task_engagement,goaloriented,32,13250,13334,85,2.83333333,noplay,noplay
train-cr,048,task_engagement,noplay,33,13335,13472,138,4.60000000,goaloriented,goaloriented
train-cr,048,task_engagement,goaloriented,34,13473,16129,2657,88.56666667,noplay,adultseeking
train-cr,048,task_engagement,adultseeking,35,16130,16228,99,3.30000000,goaloriented,noplay
train-cr,048,task_engagement,noplay,36,16229,16351,123,4.10000000,adultseeking,adultseeking
train-cr,048,task_engagement,adultseeking,37,16352,16607,256,8.53333333,noplay,noplay
train-cr,048,task_engagement,noplay,38,16608,16632,25,0.83333333,adultseeking,<END>
train-cr,048,social_engagement,solitary,0,0,16632,16633,554.43333333,<START>,<END>
train-cr,050,task_engagement,noplay,0,0,1988,1989,66.30000000,<START>,goaloriented
train-cr,050,task_engagement,goaloriented,1,1989,2395,407,13.56666667,noplay,adultseeking
train-cr,050,task_engagement,adultseeking,2,2396,2503,108,3.60000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,3,2504,3404,901,30.03333333,adultseeking,adultseeking
train-cr,050,task_engagement,adultseeking,4,3405,3504,100,3.33333333,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,5,3505,3752,248,8.26666667,adultseeking,noplay
train-cr,050,task_engagement,noplay,6,3753,3984,232,7.73333333,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,7,3985,4395,411,13.70000000,noplay,noplay
train-cr,050,task_engagement,noplay,8,4396,4688,293,9.76666667,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,9,4689,5909,1221,40.70000000,noplay,noplay
train-cr,050,task_engagement,noplay,10,5910,5951,42,1.40000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,11,5952,11087,5136,171.20000000,noplay,noplay
train-cr,050,task_engagement,noplay,12,11088,11177,90,3.00000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,13,11178,11351,174,5.80000000,noplay,noplay
train-cr,050,task_engagement,noplay,14,11352,11389,38,1.26666667,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,15,11390,11633,244,8.13333333,noplay,adultseeking
train-cr,050,task_engagement,adultseeking,16,11634,11927,294,9.80000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,17,11928,13716,1789,59.63333333,adultseeking,noplay
train-cr,050,task_engagement,noplay,18,13717,13759,43,1.43333333,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,19,13760,13860,101,3.36666667,noplay,noplay
train-cr,050,task_engagement,noplay,20,13861,14163,303,10.10000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,21,14164,16682,2519,83.96666667,noplay,adultseeking
train-cr,050,task_engagement,adultseeking,22,16683,16839,157,5.23333333,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,23,16840,17634,795,26.50000000,adultseeking,adultseeking
train-cr,050,task_engagement,adultseeking,24,17635,17772,138,4.60000000,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,25,17773,19831,2059,68.63333333,adultseeking,noplay
train-cr,050,task_engagement,noplay,26,19832,19985,154,5.13333333,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,27,19986,23695,3710,123.66666667,noplay,noplay
train-cr,050,task_engagement,noplay,28,23696,24288,593,19.76666667,goaloriented,goaloriented
train-cr,050,task_engagement,goaloriented,29,24289,28171,3883,129.43333333,noplay,adultseeking
train-cr,050,task_engagement,adultseeking,30,28172,28742,571,19.03333333,goaloriented,<END>
train-cr,050,social_engagement,solitary,0,0,28742,28743,958.10000000,<START>,<END>
train-cr,056,task_engagement,noplay,0,0,1999,2000,66.66666667,<START>,goaloriented
train-cr,056,task_engagement,goaloriented,1,2000,11046,9047,301.56666667,noplay,adultseeking
train-cr,056,task_engagement,adultseeking,2,11047,11077,31,1.03333333,goaloriented,<END>
train-cr,056,social_engagement,solitary,0,0,4092,4093,136.43333333,<START>,parallel
train-cr,056,social_engagement,parallel,1,4093,5025,933,31.10000000,solitary,solitary
train-cr,056,social_engagement,solitary,2,5026,11077,6052,201.73333333,parallel,<END>
train-cr,057,task_engagement,noplay,0,0,2216,2217,73.90000000,<START>,goaloriented
train-cr,057,task_engagement,goaloriented,1,2217,2298,82,2.73333333,noplay,noplay
train-cr,057,task_engagement,noplay,2,2299,2357,59,1.96666667,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,3,2358,3668,1311,43.70000000,noplay,noplay
train-cr,057,task_engagement,noplay,4,3669,3979,311,10.36666667,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,5,3980,4583,604,20.13333333,noplay,noplay
train-cr,057,task_engagement,noplay,6,4584,4682,99,3.30000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,7,4683,5827,1145,38.16666667,noplay,noplay
train-cr,057,task_engagement,noplay,8,5828,6905,1078,35.93333333,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,9,6906,7133,228,7.60000000,noplay,noplay
train-cr,057,task_engagement,noplay,10,7134,7772,639,21.30000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,11,7773,10130,2358,78.60000000,noplay,noplay
train-cr,057,task_engagement,noplay,12,10131,10393,263,8.76666667,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,13,10394,12764,2371,79.03333333,noplay,noplay
train-cr,057,task_engagement,noplay,14,12765,13451,687,22.90000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,15,13452,17209,3758,125.26666667,noplay,noplay
train-cr,057,task_engagement,noplay,16,17210,17267,58,1.93333333,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,17,17268,17449,182,6.06666667,noplay,noplay
train-cr,057,task_engagement,noplay,18,17450,17499,50,1.66666667,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,19,17500,24497,6998,233.26666667,noplay,noplay
train-cr,057,task_engagement,noplay,20,24498,24708,211,7.03333333,goaloriented,adultseeking
train-cr,057,task_engagement,adultseeking,21,24709,24912,204,6.80000000,noplay,goaloriented
train-cr,057,task_engagement,goaloriented,22,24913,37617,12705,423.50000000,adultseeking,noplay
train-cr,057,task_engagement,noplay,23,37618,37821,204,6.80000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,24,37822,39978,2157,71.90000000,noplay,noplay
train-cr,057,task_engagement,noplay,25,39979,40051,73,2.43333333,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,26,40052,43587,3536,117.86666667,noplay,noplay
train-cr,057,task_engagement,noplay,27,43588,43632,45,1.50000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,28,43633,47061,3429,114.30000000,noplay,noplay
train-cr,057,task_engagement,noplay,29,47062,47625,564,18.80000000,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,30,47626,50604,2979,99.30000000,noplay,noplay
train-cr,057,task_engagement,noplay,31,50605,50989,385,12.83333333,goaloriented,goaloriented
train-cr,057,task_engagement,goaloriented,32,50990,51146,157,5.23333333,noplay,<END>
train-cr,057,social_engagement,solitary,0,0,51146,51147,1704.90000000,<START>,<END>
