scenario,split,session_id,color,task,label,count
drop_nan,train-cr,032,yellow,task_engagement,noplay,25491
drop_blank_and_nan,train-cr,032,yellow,task_engagement,noplay,25491
all,train-cr,032,yellow,social_engagement,<blank>,1
all,train-cr,032,yellow,social_engagement,associative,12782
all,train-cr,032,yellow,social_engagement,onlooker,6858
all,train-cr,032,yellow,social_engagement,parallel,5147
all,train-cr,032,yellow,social_engagement,solitary,704
drop_blank,train-cr,032,yellow,social_engagement,associative,12782
drop_blank,train-cr,032,yellow,social_engagement,onlooker,6858
drop_blank,train-cr,032,yellow,social_engagement,parallel,5147
drop_blank,train-cr,032,yellow,social_engagement,solitary,704
drop_nan,train-cr,032,yellow,social_engagement,<blank>,1
drop_nan,train-cr,032,yellow,social_engagement,associative,12782
drop_nan,train-cr,032,yellow,social_engagement,onlooker,6858
drop_nan,train-cr,032,yellow,social_engagement,parallel,5147
drop_nan,train-cr,032,yellow,social_engagement,solitary,704
drop_blank_and_nan,train-cr,032,yellow,social_engagement,associative,12782
drop_blank_and_nan,train-cr,032,yellow,social_engagement,onlooker,6858
drop_blank_and_nan,train-cr,032,yellow,social_engagement,parallel,5147
drop_blank_and_nan,train-cr,032,yellow,social_engagement,solitary,704
all,train-cr,045,purple,task_engagement,adultseeking,359
all,train-cr,045,purple,task_engagement,aimless,5168
all,train-cr,045,purple,task_engagement,goaloriented,27216
all,train-cr,045,purple,task_engagement,noplay,2264
drop_blank,train-cr,045,purple,task_engagement,adultseeking,359
drop_blank,train-cr,045,purple,task_engagement,aimless,5168
drop_blank,train-cr,045,purple,task_engagement,goaloriented,27216
drop_blank,train-cr,045,purple,task_engagement,noplay,2264
drop_nan,train-cr,045,purple,task_engagement,adultseeking,359
drop_nan,train-cr,045,purple,task_engagement,aimless,5168
drop_nan,train-cr,045,purple,task_engagement,goaloriented,27216
drop_nan,train-cr,045,purple,task_engagement,noplay,2264
drop_blank_and_nan,train-cr,045,purple,task_engagement,adultseeking,359
drop_blank_and_nan,train-cr,045,purple,task_engagement,aimless,5168
drop_blank_and_nan,train-cr,045,purple,task_engagement,goaloriented,27216
drop_blank_and_nan,train-cr,045,purple,task_engagement,noplay,2264
all,train-cr,045,purple,social_engagement,associative,100
all,train-cr,045,purple,social_engagement,onlooker,185
all,train-cr,045,purple,social_engagement,parallel,32443
all,train-cr,045,purple,social_engagement,solitary,2279
drop_blank,train-cr,045,purple,social_engagement,associative,100
drop_blank,train-cr,045,purple,social_engagement,onlooker,185
drop_blank,train-cr,045,purple,social_engagement,parallel,32443
drop_blank,train-cr,045,purple,social_engagement,solitary,2279
drop_nan,train-cr,045,purple,social_engagement,associative,100
drop_nan,train-cr,045,purple,social_engagement,onlooker,185
drop_nan,train-cr,045,purple,social_engagement,parallel,32443
drop_nan,train-cr,045,purple,social_engagement,solitary,2279
drop_blank_and_nan,train-cr,045,purple,social_engagement,associative,100
drop_blank_and_nan,train-cr,045,purple,social_engagement,onlooker,185
drop_blank_and_nan,train-cr,045,purple,social_engagement,parallel,32443
drop_blank_and_nan,train-cr,045,purple,social_engagement,solitary,2279
all,train-cr,045,yellow,task_engagement,noplay,35007
drop_blank,train-cr,045,yellow,task_engagement,noplay,35007
drop_nan,train-cr,045,yellow,task_engagement,noplay,35007
drop_blank_and_nan,train-cr,045,yellow,task_engagement,noplay,35007
all,train-cr,045,yellow,social_engagement,associative,100
all,train-cr,045,yellow,social_engagement,parallel,32628
all,train-cr,045,yellow,social_engagement,solitary,2279
drop_blank,train-cr,045,yellow,social_engagement,associative,100
drop_blank,train-cr,045,yellow,social_engagement,parallel,32628
drop_blank,train-cr,045,yellow,social_engagement,solitary,2279
drop_nan,train-cr,045,yellow,social_engagement,associative,100
drop_nan,train-cr,045,yellow,social_engagement,parallel,32628
drop_nan,train-cr,045,yellow,social_engagement,solitary,2279
drop_blank_and_nan,train-cr,045,yellow,social_engagement,associative,100
drop_blank_and_nan,train-cr,045,yellow,social_engagement,parallel,32628
drop_blank_and_nan,train-cr,045,yellow,social_engagement,solitary,2279
all,train-cr,047,purple,task_engagement,<blank>,1
all,train-cr,047,purple,task_engagement,aimless,640
all,train-cr,047,purple,task_engagement,goaloriented,20809
all,train-cr,047,purple,task_engagement,noplay,10150
drop_blank,train-cr,047,purple,task_engagement,aimless,640
drop_blank,train-cr,047,purple,task_engagement,goaloriented,20809
drop_blank,train-cr,047,purple,task_engagement,noplay,10150
drop_nan,train-cr,047,purple,task_engagement,<blank>,1
drop_nan,train-cr,047,purple,task_engagement,aimless,640
drop_nan,train-cr,047,purple,task_engagement,goaloriented,20809
drop_nan,train-cr,047,purple,task_engagement,noplay,10150
drop_blank_and_nan,train-cr,047,purple,task_engagement,aimless,640
drop_blank_and_nan,train-cr,047,purple,task_engagement,goaloriented,20809
drop_blank_and_nan,train-cr,047,purple,task_engagement,noplay,10150
all,train-cr,047,purple,social_engagement,<blank>,1
all,train-cr,047,purple,social_engagement,associative,561
all,train-cr,047,purple,social_engagement,onlooker,509
all,train-cr,047,purple,social_engagement,parallel,27900
all,train-cr,047,purple,social_engagement,solitary,2629
drop_blank,train-cr,047,purple,social_engagement,associative,561
drop_blank,train-cr,047,purple,social_engagement,onlooker,509
drop_blank,train-cr,047,purple,social_engagement,parallel,27900
drop_blank,train-cr,047,purple,social_engagement,solitary,2629
drop_nan,train-cr,047,purple,social_engagement,<blank>,1
drop_nan,train-cr,047,purple,social_engagement,associative,561
drop_nan,train-cr,047,purple,social_engagement,onlooker,509
drop_nan,train-cr,047,purple,social_engagement,parallel,27900
drop_nan,train-cr,047,purple,social_engagement,solitary,2629
drop_blank_and_nan,train-cr,047,purple,social_engagement,associative,561
drop_blank_and_nan,train-cr,047,purple,social_engagement,onlooker,509
drop_blank_and_nan,train-cr,047,purple,social_engagement,parallel,27900
drop_blank_and_nan,train-cr,047,purple,social_engagement,solitary,2629
all,train-cr,047,yellow,task_engagement,<blank>,1
all,train-cr,047,yellow,task_engagement,noplay,31599
drop_blank,train-cr,047,yellow,task_engagement,noplay,31599
drop_nan,train-cr,047,yellow,task_engagement,<blank>,1
drop_nan,train-cr,047,yellow,task_engagement,noplay,31599
drop_blank_and_nan,train-cr,047,yellow,task_engagement,noplay,31599
all,train-cr,047,yellow,social_engagement,<blank>,1
all,train-cr,047,yellow,social_engagement,associative,561
all,train-cr,047,yellow,social_engagement,parallel,28409
all,train-cr,047,yellow,social_engagement,solitary,2629
drop_blank,train-cr,047,yellow,social_engagement,associative,561
drop_blank,train-cr,047,yellow,social_engagement,parallel,28409
drop_blank,train-cr,047,yellow,social_engagement,solitary,2629
drop_nan,train-cr,047,yellow,social_engagement,<blank>,1
drop_nan,train-cr,047,yellow,social_engagement,associative,561
drop_nan,train-cr,047,yellow,social_engagement,parallel,28409
drop_nan,train-cr,047,yellow,social_engagement,solitary,2629
drop_blank_and_nan,train-cr,047,yellow,social_engagement,associative,561
drop_blank_and_nan,train-cr,047,yellow,social_engagement,parallel,28409
drop_blank_and_nan,train-cr,047,yellow,social_engagement,solitary,2629
all,train-cr,048,purple,task_engagement,<blank>,1
all,train-cr,048,purple,task_engagement,adultseeking,451
all,train-cr,048,purple,task_engagement,aimless,218
all,train-cr,048,purple,task_engagement,goaloriented,10819
all,train-cr,048,purple,task_engagement,noplay,5145
drop_blank,train-cr,048,purple,task_engagement,adultseeking,451
drop_blank,train-cr,048,purple,task_engagement,aimless,218
drop_blank,train-cr,048,purple,task_engagement,goaloriented,10819
drop_blank,train-cr,048,purple,task_engagement,noplay,5145
drop_nan,train-cr,048,purple,task_engagement,<blank>,1
drop_nan,train-cr,048,purple,task_engagement,adultseeking,451
drop_nan,train-cr,048,purple,task_engagement,aimless,218
drop_nan,train-cr,048,purple,task_engagement,goaloriented,10819
drop_nan,train-cr,048,purple,task_engagement,noplay,5145
drop_blank_and_nan,train-cr,048,purple,task_engagement,adultseeking,451
drop_blank_and_nan,train-cr,048,purple,task_engagement,aimless,218
drop_blank_and_nan,train-cr,048,purple,task_engagement,goaloriented,10819
drop_blank_and_nan,train-cr,048,purple,task_engagement,noplay,5145
all,train-cr,048,purple,social_engagement,<blank>,1
all,train-cr,048,purple,social_engagement,solitary,16633
drop_blank,train-cr,048,purple,social_engagement,solitary,16633
drop_nan,train-cr,048,purple,social_engagement,<blank>,1
drop_nan,train-cr,048,purple,social_engagement,solitary,16633
drop_blank_and_nan,train-cr,048,purple,social_engagement,solitary,16633
all,train-cr,048,yellow,task_engagement,<blank>,1
all,train-cr,048,yellow,task_engagement,noplay,16633
drop_blank,train-cr,048,yellow,task_engagement,noplay,16633
drop_nan,train-cr,048,yellow,task_engagement,<blank>,1
drop_nan,train-cr,048,yellow,task_engagement,noplay,16633
drop_blank_and_nan,train-cr,048,yellow,task_engagement,noplay,16633
all,train-cr,048,yellow,social_engagement,<blank>,1
all,train-cr,048,yellow,social_engagement,solitary,16633
drop_blank,train-cr,048,yellow,social_engagement,solitary,16633
drop_nan,train-cr,048,yellow,social_engagement,<blank>,1
drop_nan,train-cr,048,yellow,social_engagement,solitary,16633
drop_blank_and_nan,train-cr,048,yellow,social_engagement,solitary,16633
all,train-cr,050,purple,task_engagement,<blank>,1
all,train-cr,050,purple,task_engagement,adultseeking,1368
all,train-cr,050,purple,task_engagement,goaloriented,23598
all,train-cr,050,purple,task_engagement,noplay,3777
drop_blank,train-cr,050,purple,task_engagement,adultseeking,1368
drop_blank,train-cr,050,purple,task_engagement,goaloriented,23598
drop_blank,train-cr,050,purple,task_engagement,noplay,3777
drop_nan,train-cr,050,purple,task_engagement,<blank>,1
drop_nan,train-cr,050,purple,task_engagement,adultseeking,1368
drop_nan,train-cr,050,purple,task_engagement,goaloriented,23598
drop_nan,train-cr,050,purple,task_engagement,noplay,3777
drop_blank_and_nan,train-cr,050,purple,task_engagement,adultseeking,1368
drop_blank_and_nan,train-cr,050,purple,task_engagement,goaloriented,23598
drop_blank_and_nan,train-cr,050,purple,task_engagement,noplay,3777
all,train-cr,050,purple,social_engagement,<blank>,1
all,train-cr,050,purple,social_engagement,solitary,28743
drop_blank,train-cr,050,purple,social_engagement,solitary,28743
drop_nan,train-cr,050,purple,social_engagement,<blank>,1
drop_nan,train-cr,050,purple,social_engagement,solitary,28743
drop_blank_and_nan,train-cr,050,purple,social_engagement,solitary,28743
all,train-cr,050,yellow,task_engagement,<blank>,1
all,train-cr,050,yellow,task_engagement,noplay,28743
drop_blank,train-cr,050,yellow,task_engagement,noplay,28743
drop_nan,train-cr,050,yellow,task_engagement,<blank>,1
drop_nan,train-cr,050,yellow,task_engagement,noplay,28743
drop_blank_and_nan,train-cr,050,yellow,task_engagement,noplay,28743
all,train-cr,050,yellow,social_engagement,<blank>,1
all,train-cr,050,yellow,social_engagement,solitary,28743
drop_blank,train-cr,050,yellow,social_engagement,solitary,28743
drop_nan,train-cr,050,yellow,social_engagement,<blank>,1
drop_nan,train-cr,050,yellow,social_engagement,solitary,28743
drop_blank_and_nan,train-cr,050,yellow,social_engagement,solitary,28743
all,train-cr,056,purple,task_engagement,adultseeking,31
all,train-cr,056,purple,task_engagement,goaloriented,9047
all,train-cr,056,purple,task_engagement,noplay,2000
drop_blank,train-cr,056,purple,task_engagement,adultseeking,31
drop_blank,train-cr,056,purple,task_engagement,goaloriented,9047
drop_blank,train-cr,056,purple,task_engagement,noplay,2000
drop_nan,train-cr,056,purple,task_engagement,adultseeking,31
drop_nan,train-cr,056,purple,task_engagement,goaloriented,9047
drop_nan,train-cr,056,purple,task_engagement,noplay,2000
drop_blank_and_nan,train-cr,056,purple,task_engagement,adultseeking,31
drop_blank_and_nan,train-cr,056,purple,task_engagement,goaloriented,9047
drop_blank_and_nan,train-cr,056,purple,task_engagement,noplay,2000
all,train-cr,056,purple,social_engagement,parallel,933
all,train-cr,056,purple,social_engagement,solitary,10145
drop_blank,train-cr,056,purple,social_engagement,parallel,933
drop_blank,train-cr,056,purple,social_engagement,solitary,10145
drop_nan,train-cr,056,purple,social_engagement,parallel,933
drop_nan,train-cr,056,purple,social_engagement,solitary,10145
drop_blank_and_nan,train-cr,056,purple,social_engagement,parallel,933
drop_blank_and_nan,train-cr,056,purple,social_engagement,solitary,10145
all,train-cr,056,yellow,task_engagement,goaloriented,1206
all,train-cr,056,yellow,task_engagement,noplay,9872
drop_blank,train-cr,056,yellow,task_engagement,goaloriented,1206
drop_blank,train-cr,056,yellow,task_engagement,noplay,9872
drop_nan,train-cr,056,yellow,task_engagement,goaloriented,1206
drop_nan,train-cr,056,yellow,task_engagement,noplay,9872
drop_blank_and_nan,train-cr,056,yellow,task_engagement,goaloriented,1206
drop_blank_and_nan,train-cr,056,yellow,task_engagement,noplay,9872
all,train-cr,056,yellow,social_engagement,onlooker,8053
all,train-cr,056,yellow,social_engagement,parallel,931
all,train-cr,056,yellow,social_engagement,solitary,2094
drop_blank,train-cr,056,yellow,social_engagement,onlooker,8053
drop_blank,train-cr,056,yellow,social_engagement,parallel,931
drop_blank,train-cr,056,yellow,social_engagement,solitary,2094
drop_nan,train-cr,056,yellow,social_engagement,onlooker,8053
drop_nan,train-cr,056,yellow,social_engagement,parallel,931
drop_nan,train-cr,056,yellow,social_engagement,solitary,2094
drop_blank_and_nan,train-cr,056,yellow,social_engagement,onlooker,8053
drop_blank_and_nan,train-cr,056,yellow,social_engagement,parallel,931
drop_blank_and_nan,train-cr,056,yellow,social_engagement,solitary,2094
all,train-cr,057,purple,task_engagement,<blank>,1
all,train-cr,057,purple,task_engagement,adultseeking,204
all,train-cr,057,purple,task_engagement,goaloriented,44000
all,train-cr,057,purple,task_engagement,nan,102
all,train-cr,057,purple,task_engagement,noplay,6943
drop_blank,train-cr,057,purple,task_engagement,adultseeking,204
drop_blank,train-cr,057,purple,task_engagement,goaloriented,44000
drop_blank,train-cr,057,purple,task_engagement,nan,102
drop_blank,train-cr,057,purple,task_engagement,noplay,6943
drop_nan,train-cr,057,purple,task_engagement,<blank>,1
drop_nan,train-cr,057,purple,task_engagement,adultseeking,204
drop_nan,train-cr,057,purple,task_engagement,goaloriented,44000
drop_nan,train-cr,057,purple,task_engagement,noplay,6943
drop_blank_and_nan,train-cr,057,purple,task_engagement,adultseeking,204
drop_blank_and_nan,train-cr,057,purple,task_engagement,goaloriented,44000
drop_blank_and_nan,train-cr,057,purple,task_engagement,noplay,6943
all,train-cr,057,purple,social_engagement,<blank>,1
all,train-cr,057,purple,social_engagement,nan,102
all,train-cr,057,purple,social_engagement,solitary,51147
drop_blank,train-cr,057,purple,social_engagement,nan,102
drop_blank,train-cr,057,purple,social_engagement,solitary,51147
drop_nan,train-cr,057,purple,social_engagement,<blank>,1
drop_nan,train-cr,057,purple,social_engagement,solitary,51147
drop_blank_and_nan,train-cr,057,purple,social_engagement,solitary,51147
all,train-cr,057,yellow,task_engagement,<blank>,1
all,train-cr,057,yellow,task_engagement,nan,102
all,train-cr,057,yellow,task_engagement,noplay,51147
drop_blank,train-cr,057,yellow,task_engagement,nan,102
drop_blank,train-cr,057,yellow,task_engagement,noplay,51147
drop_nan,train-cr,057,yellow,task_engagement,<blank>,1
drop_nan,train-cr,057,yellow,task_engagement,noplay,51147
drop_blank_and_nan,train-cr,057,yellow,task_engagement,noplay,51147
all,train-cr,057,yellow,social_engagement,<blank>,1
all,train-cr,057,yellow,social_engagement,nan,102
all,train-cr,057,yellow,social_engagement,solitary,51147
drop_blank,train-cr,057,yellow,social_engagement,nan,102
drop_blank,train-cr,057,yellow,social_engagement,solitary,51147
drop_nan,train-cr,057,yellow,social_engagement,<blank>,1
drop_nan,train-cr,057,yellow,social_engagement,solitary,51147
drop_blank_and_nan,train-cr,057,yellow,social_engagement,solitary,51147
all,train-cr,063,purple,task_engagement,adultseeking,2756
all,train-cr,063,purple,task_engagement,aimless,7732
all,train-cr,063,purple,task_engagement,goaloriented,54320
all,train-cr,063,purple,task_engagement,nan,2327
all,train-cr,063,purple,task_engagement,noplay,4711
drop_blank,train-cr,063,purple,task_engagement,adultseeking,2756
drop_blank,train-cr,063,purple,task_engagement,aimless,7732
drop_blank,train-cr,063,purple,task_engagement,goaloriented,54320
drop_blank,train-cr,063,purple,task_engagement,nan,2327
drop_blank,train-cr,063,purple,task_engagement,noplay,4711
drop_nan,train-cr,063,purple,task_engagement,adultseeking,2756
drop_nan,train-cr,063,purple,task_engagement,aimless,7732
drop_nan,train-cr,063,purple,task_engagement,goaloriented,54320
drop_nan,train-cr,063,purple,task_engagement,noplay,4711
drop_blank_and_nan,train-cr,063,purple,task_engagement,adultseeking,2756
drop_blank_and_nan,train-cr,063,purple,task_engagement,aimless,7732
drop_blank_and_nan,train-cr,063,purple,task_engagement,goaloriented,54320
drop_blank_and_nan,train-cr,063,purple,task_engagement,noplay,4711
all,train-cr,063,purple,social_engagement,nan,2327
all,train-cr,063,purple,social_engagement,onlooker,2699
all,train-cr,063,purple,social_engagement,parallel,2451
all,train-cr,063,purple,social_engagement,solitary,64369
drop_blank,train-cr,063,purple,social_engagement,nan,2327
drop_blank,train-cr,063,purple,social_engagement,onlooker,2699
drop_blank,train-cr,063,purple,social_engagement,parallel,2451
drop_blank,train-cr,063,purple,social_engagement,solitary,64369
drop_nan,train-cr,063,purple,social_engagement,onlooker,2699
drop_nan,train-cr,063,purple,social_engagement,parallel,2451
drop_nan,train-cr,063,purple,social_engagement,solitary,64369
drop_blank_and_nan,train-cr,063,purple,social_engagement,onlooker,2699
drop_blank_and_nan,train-cr,063,purple,social_engagement,parallel,2451
drop_blank_and_nan,train-cr,063,purple,social_engagement,solitary,64369
all,train-cr,063,yellow,task_engagement,nan,2327
all,train-cr,063,yellow,task_engagement,noplay,69519
drop_blank,train-cr,063,yellow,task_engagement,nan,2327
drop_blank,train-cr,063,yellow,task_engagement,noplay,69519
drop_nan,train-cr,063,yellow,task_engagement,noplay,69519
drop_blank_and_nan,train-cr,063,yellow,task_engagement,noplay,69519
all,train-cr,063,yellow,social_engagement,nan,2327
all,train-cr,063,yellow,social_engagement,parallel,67608
all,train-cr,063,yellow,social_engagement,solitary,1911
drop_blank,train-cr,063,yellow,social_engagement,nan,2327
drop_blank,train-cr,063,yellow,social_engagement,parallel,67608
drop_blank,train-cr,063,yellow,social_engagement,solitary,1911
drop_nan,train-cr,063,yellow,social_engagement,parallel,67608
drop_nan,train-cr,063,yellow,social_engagement,solitary,1911
drop_blank_and_nan,train-cr,063,yellow,social_engagement,parallel,67608
drop_blank_and_nan,train-cr,063,yellow,social_engagement,solitary,1911
all,train-cr,067,purple,task_engagement,<blank>,1
all,train-cr,067,purple,task_engagement,aimless,1042
all,train-cr,067,purple,task_engagement,goaloriented,25820
all,train-cr,067,purple,task_engagement,noplay,4408
drop_blank,train-cr,067,purple,task_engagement,aimless,1042
drop_blank,train-cr,067,purple,task_engagement,goaloriented,25820
drop_blank,train-cr,067,purple,task_engagement,noplay,4408
drop_nan,train-cr,067,purple,task_engagement,<blank>,1
drop_nan,train-cr,067,purple,task_engagement,aimless,1042
drop_nan,train-cr,067,purple,task_engagement,goaloriented,25820
drop_nan,train-cr,067,purple,task_engagement,noplay,4408
drop_blank_and_nan,train-cr,067,purple,task_engagement,aimless,1042
drop_blank_and_nan,train-cr,067,purple,task_engagement,goaloriented,25820
drop_blank_and_nan,train-cr,067,purple,task_engagement,noplay,4408
all,train-cr,067,purple,social_engagement,<blank>,1
all,train-cr,067,purple,social_engagement,onlooker,2058
all,train-cr,067,purple,social_engagement,solitary,29212
drop_blank,train-cr,067,purple,social_engagement,onlooker,2058
drop_blank,train-cr,067,purple,social_engagement,solitary,29212
drop_nan,train-cr,067,purple,social_engagement,<blank>,1
drop_nan,train-cr,067,purple,social_engagement,onlooker,2058
drop_nan,train-cr,067,purple,social_engagement,solitary,29212
drop_blank_and_nan,train-cr,067,purple,social_engagement,onlooker,2058
drop_blank_and_nan,train-cr,067,purple,social_engagement,solitary,29212
all,train-cr,067,yellow,task_engagement,<blank>,1
all,train-cr,067,yellow,task_engagement,noplay,31270
drop_blank,train-cr,067,yellow,task_engagement,noplay,31270
drop_nan,train-cr,067,yellow,task_engagement,<blank>,1
drop_nan,train-cr,067,yellow,task_engagement,noplay,31270
drop_blank_and_nan,train-cr,067,yellow,task_engagement,noplay,31270
all,train-cr,067,yellow,social_engagement,<blank>,1
all,train-cr,067,yellow,social_engagement,solitary,31270
drop_blank,train-cr,067,yellow,social_engagement,solitary,31270
drop_nan,train-cr,067,yellow,social_engagement,<blank>,1
drop_nan,train-cr,067,yellow,social_engagement,solitary,31270
drop_blank_and_nan,train-cr,067,yellow,social_engagement,solitary,31270
all,train-cr,069,purple,task_engagement,adultseeking,223
all,train-cr,069,purple,task_engagement,aimless,201
all,train-cr,069,purple,task_engagement,goaloriented,29510
all,train-cr,069,purple,task_engagement,nan,20324
all,train-cr,069,purple,task_engagement,noplay,8883
drop_blank,train-cr,069,purple,task_engagement,adultseeking,223
drop_blank,train-cr,069,purple,task_engagement,aimless,201
drop_blank,train-cr,069,purple,task_engagement,goaloriented,29510
drop_blank,train-cr,069,purple,task_engagement,nan,20324
drop_blank,train-cr,069,purple,task_engagement,noplay,8883
drop_nan,train-cr,069,purple,task_engagement,adultseeking,223
drop_nan,train-cr,069,purple,task_engagement,aimless,201
drop_nan,train-cr,069,purple,task_engagement,goaloriented,29510
drop_nan,train-cr,069,purple,task_engagement,noplay,8883
drop_blank_and_nan,train-cr,069,purple,task_engagement,adultseeking,223
drop_blank_and_nan,train-cr,069,purple,task_engagement,aimless,201
drop_blank_and_nan,train-cr,069,purple,task_engagement,goaloriented,29510
drop_blank_and_nan,train-cr,069,purple,task_engagement,noplay,8883
all,train-cr,069,purple,social_engagement,nan,20324
all,train-cr,069,purple,social_engagement,solitary,38817
drop_blank,train-cr,069,purple,social_engagement,nan,20324
drop_blank,train-cr,069,purple,social_engagement,solitary,38817
drop_nan,train-cr,069,purple,social_engagement,solitary,38817
drop_blank_and_nan,train-cr,069,purple,social_engagement,solitary,38817
all,train-cr,069,yellow,task_engagement,nan,20324
all,train-cr,069,yellow,task_engagement,noplay,38817
drop_blank,train-cr,069,yellow,task_engagement,nan,20324
drop_blank,train-cr,069,yellow,task_engagement,noplay,38817
drop_nan,train-cr,069,yellow,task_engagement,noplay,38817
drop_blank_and_nan,train-cr,069,yellow,task_engagement,noplay,38817
all,train-cr,069,yellow,social_engagement,nan,20324
all,train-cr,069,yellow,social_engagement,solitary,38817
drop_blank,train-cr,069,yellow,social_engagement,nan,20324
drop_blank,train-cr,069,yellow,social_engagement,solitary,38817
drop_nan,train-cr,069,yellow,social_engagement,solitary,38817
drop_blank_and_nan,train-cr,069,yellow,social_engagement,solitary,38817
